'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1180.0500488	4747.13623	0.2334448	4624.1235352
1180.2	4744.0976563	0.2178246	4623.3754883
1180.3500977	4741.0581055	0.2022043	4622.62793
1180.5	4738.022461	0.1865968	4621.8813477
1180.6500244	4734.9833984	0.1709766	4621.133301
1180.8	4731.9448242	0.1553563	4620.3857422
1180.9500732	4733.9375	0.137649	4619.6357422
1181.1	4742.7675781	0.1170967	4618.8818359
1181.25	4751.590332	0.096561	4618.128418
1181.4	4760.4208984	0.0760083	4617.3745117
1181.5500488	4769.2509766	0.0554558	4616.6206055
1181.7	4778.0810547	0.0349033	4615.866699
1181.8500977	4786.9111328	0.014351	4615.1123047
1182	4796.7573242	-0.00583	4614.36084
1182.1500244	4812.0375977	-0.024141	4613.616699
1182.3	4827.3173828	-0.0424525	4612.8730469
1182.4500732	4842.5976563	-0.060764	4612.128418
1182.6	4857.87793	-0.0790754	4611.3847656
1182.75	4873.1455078	-0.097372	4610.6411133
1182.9	4888.425293	-0.1156835	4609.897461
1183.0500488	4903.7055664	-0.133995	4609.15332
1183.2	4897.3623047	-0.1461467	4608.4248047
1183.3500977	4886.0673828	-0.1568879	4607.699707
1183.5	4874.7817383	-0.16762	4606.9755859
1183.6500244	4863.4863281	-0.1783614	4606.2504883
1183.8	4852.190918	-0.1891025	4605.5258789
1183.9500732	4840.8959961	-0.1998436	4604.8007813
1184.1	4829.6005859	-0.2105848	4604.0756836
1184.25	4816.059082	-0.2181438	4603.3481445
1184.4	4797.0629883	-0.2180513	4602.6113281
1184.5500488	4778.0664063	-0.2179588	4601.8745117
1184.7	4759.0703125	-0.2178663	4601.1381836
1184.8500977	4740.0742188	-0.2177738	4600.4008789
1185	4721.09375	-0.2176814	4599.664551
1185.1500244	4702.097168	-0.2175889	4598.9282227
1185.3	4683.1010742	-0.2174964	4598.1914063
1185.4500732	4675.7875977	-0.2068069	4597.4384766
1185.6	4669.5776367	-0.1951172	4596.6835938
1185.75	4663.37207	-0.1834369	4595.929199
1185.9	4657.162109	-0.1717472	4595.1748047
1186.0500488	4650.9521484	-0.1600574	4594.4199219
1186.2	4644.741699	-0.1483677	4593.665039
1186.3500977	4638.53125	-0.1366779	4592.9101563
1186.5	4632.4785156	-0.119289	4592.1577148
1186.6500244	4626.4755859	-0.0998043	4591.4042969
1186.8	4620.4731445	-0.080319	4590.6508789
1186.9500732	4614.4702148	-0.0608345	4589.897949
1187.1	4608.4677734	-0.04135	4589.14502
1187.25	4602.4702148	-0.02188	4588.3925781
1187.4	4596.4672852	-0.0023955	4587.6396484
1187.5500488	4591.994141	0.0187365	4586.8857422
1187.7	4588.71875	0.041159	4586.1318359
1187.8500977	4585.4438477	0.0635825	4585.37793
1188	4582.1713867	0.0859872	4584.6245117
1188.1500244	4578.8959961	0.10841	4583.8706055
1188.3	4575.621582	0.1308331	4583.116211
1188.4500732	4572.3461914	0.1532561	4582.3623047
1188.6	4585.849609	0.1747327	4581.6064453
1188.75	4622.1240234	0.1949028	4580.8481445
1188.9	4658.428711	0.215089	4580.0898438
1189.0500488	4694.7324219	0.2352757	4579.3310547
1189.2	4731.0366211	0.2554621	4578.5722656
1189.3500977	4767.34082	0.2756485	4577.8139648
1189.5	4803.6152344	0.2958186	4577.0561523
1189.6500244	4832.6381836	0.3132744	4576.3125
1189.8	4848.559082	0.3258162	4575.5961914
1189.9500732	4864.47998	0.338358	4574.8793945
1190.1	4880.400391	0.3509	4574.1630859
1190.25	4896.3081055	0.3634314	4573.4472656
1190.4	4912.2285156	0.3759732	4572.72998
1190.5500488	4928.1489258	0.388515	4572.01416
1190.7	4944.0698242	0.4010568	4571.2973633
1190.8500977	4918.671875	0.4051519	4570.590332
1191	4889.1132813	0.408389	4569.8852539
1191.1500244	4859.5317383	0.411629	4569.179199
1191.3	4829.949707	0.4148689	4568.4731445
1191.4500732	4800.3676758	0.4181087	4567.7675781
1191.6	4770.7856445	0.4213486	4567.0615234
1191.75	4741.2280273	0.4245858	4566.355957
1191.9	4722.5258789	0.4235736	4565.640625
1192.0500488	4721.6381836	0.4155754	4564.9106445
1192.2	4720.7504883	0.4075772	4564.1796875
1192.3500977	4719.8623047	0.3995789	4563.449707
1192.5	4718.9760742	0.3915872	4562.7197266
1192.6500244	4718.087891	0.383589	4561.9892578
1192.8	4717.2006836	0.375591	4561.258789
1192.9500732	4716.73584	0.36635	4560.5288086
1193.1	4718.9077148	0.3493657	4559.803711
1193.25	4721.07666	0.3323958	4559.0786133
1193.4	4723.2480469	0.315412	4558.3535156
1193.5500488	4725.4194336	0.2984281	4557.62793
1193.7	4727.590332	0.2814443	4556.902832
1193.8500977	4729.762207	0.264461	4556.1772461
1194	4731.9311523	0.247491	4555.4521484
1194.1500244	4733.3198242	0.2261158	4554.734375
1194.3	4734.6040039	0.2041537	4554.01709
1194.4500732	4735.8876953	0.1821917	4553.2998047
1194.6	4737.1713867	0.16023	4552.58252
1194.75	4738.45459	0.1382854	4551.866211
1194.9	4739.73877	0.1163233	4551.1489258
1195.0500488	4741.0219727	0.0943612	4550.431641
1195.2	4744.1240234	0.0708063	4549.7138672
1195.3500977	4748.5415039	0.0460949	4548.994141
1195.5	4752.9555664	0.0214035	4548.275391
1195.6500244	4757.3730469	-0.0033079	4547.5556641
1195.8	4761.7905273	-0.028019	4546.8364258
1195.9500732	4766.20752	-0.052731	4546.1171875
1196.1	4770.6254883	-0.0774423	4545.3984375
1196.25	4773.3476563	-0.1020827	4544.6850586
1196.4	4772.7685547	-0.1266433	4543.9833984
1196.5500488	4772.1884766	-0.1512039	4543.2807617
1196.7	4771.6083984	-0.1757646	4542.5786133
1196.8500977	4771.0292969	-0.2003252	4541.8764648
1197	4770.449707	-0.2248659	4541.1748047
1197.1500244	4769.8696289	-0.2494265	4540.4726563
1197.3	4769.2905273	-0.2739872	4539.7705078
1197.4500732	4765.0869141	-0.2952224	4539.065918
1197.6	4760.741699	-0.3163283	4538.36084
1197.75	4756.4008789	-0.337417	4537.6557617
1197.9	4752.0561523	-0.3585229	4536.9506836
1198.0500488	4747.7109375	-0.3796288	4536.2456055
1198.2	4743.366699	-0.4007348	4535.5405273
1198.3500977	4739.022461	-0.421841	4534.835449
1198.5	4733.8056641	-0.439251	4534.133789
1198.6500244	4728.1323242	-0.4547749	4533.431641
1198.8	4722.4594727	-0.470299	4532.72998
1198.9500732	4716.7861328	-0.4858233	4532.02832
1199.1	4711.1132813	-0.5013475	4531.32666
1199.25	4705.4448242	-0.516859	4530.6259766
1199.4	4699.7719727	-0.5323834	4529.9243164
1199.5500488	4693.1796875	-0.5447827	4529.222168
1199.7	4684.98877	-0.5517344	4528.5195313
1199.8500977	4676.7988281	-0.558686	4527.8173828
1200	4668.6152344	-0.5656319	4527.1152344
1200.1500244	4660.425293	-0.5725836	4526.4125977
1200.3	4652.2348633	-0.5795352	4525.709961
1200.4500732	4644.0444336	-0.5864868	4525.0073242
1200.6	4635.9633789	-0.5919749	4524.3046875
1200.75	4628.6201172	-0.5876178	4523.6005859
1200.9	4621.2705078	-0.583257	4522.8964844
1201.0500488	4613.9213867	-0.5788963	4522.1923828
1201.2	4606.5717773	-0.5745355	4521.487793
1201.3500977	4599.222168	-0.5701749	4520.7836914
1201.5	4591.8789063	-0.5658177	4520.0805664
1201.6500244	4584.5292969	-0.561457	4519.3759766
1201.8	4576.5571289	-0.54936	4518.6694336
1201.9500732	4568.5571289	-0.5369145	4517.9624023
1202.1	4560.556641	-0.5244688	4517.2563477
1202.25	4552.5634766	-0.5120333	4516.5498047
1202.4	4544.5634766	-0.4995877	4515.8432617
1202.5500488	4536.5634766	-0.4871422	4515.1367188
1202.7	4528.5629883	-0.4746966	4514.4301758
1202.8500977	4521.67627	-0.4586462	4513.7231445
1203	4514.9765625	-0.4420188	4513.0175781
1203.1500244	4508.2709961	-0.4253778	4512.3110352
1203.3	4501.565918	-0.4087369	4511.6044922
1203.4500732	4494.86084	-0.3920959	4510.897949
1203.6	4488.1552734	-0.375455	4510.1914063
1203.75	4481.4550781	-0.3588275	4509.4853516
1203.9	4477.0551758	-0.3414263	4508.7763672
1204.0500488	4473.1914063	-0.3238482	4508.0668945
1204.2	4469.328125	-0.30627	4507.3574219
1204.3500977	4465.4643555	-0.2886918	4506.647461
1204.5	4461.6035156	-0.2711279	4505.9389648
1204.6500244	4457.7402344	-0.25355	4505.2294922
1204.8	4453.8764648	-0.2359716	4504.5195313
1204.9500732	4445.1557617	-0.2209339	4503.8198242
1205.1	4435.5473633	-0.206361	4503.121582
1205.25	4425.945801	-0.1918	4502.4243164
1205.4	4416.3374023	-0.1772264	4501.7260742
1205.5500488	4406.7285156	-0.1626533	4501.0273438
1205.7	4397.1196289	-0.14808	4500.32959
1205.8500977	4387.5107422	-0.133507	4499.630859
1206	4394.3188477	-0.1244429	4498.9213867
1206.1500244	4404.6967773	-0.1165722	4498.2084961
1206.3	4415.074707	-0.1087015	4497.4956055
1206.4500732	4425.453125	-0.100831	4496.7827148
1206.6	4435.8310547	-0.09296	4496.0698242
1206.75	4446.2001953	-0.0850957	4495.3569336
1206.9	4456.5786133	-0.0772249	4494.644043
1207.0500488	4472.6015625	-0.0805244	4493.9541016
1207.2	4488.6235352	-0.0838239	4493.2646484
1207.3500977	4504.6464844	-0.0871233	4492.5751953
1207.5	4520.65625	-0.09042	4491.8857422
1207.6500244	4536.678711	-0.09372	4491.1967773
1207.8	4552.7021484	-0.097019	4490.5068359
1207.9500732	4568.4853516	-0.100385	4489.8168945
1208.1	4551.852051	-0.1127738	4489.1464844
1208.25	4535.23291	-0.1251525	4488.4765625
1208.4	4518.599609	-0.1375413	4487.8061523
1208.5500488	4501.96582	-0.14993	4487.1357422
1208.7	4485.3330078	-0.1623189	4486.465332
1208.8500977	4468.7001953	-0.1747077	4485.7944336
1209	4452.0810547	-0.1870864	4485.1245117
1209.1500244	4438.0761719	-0.2024826	4484.4428711
1209.3	4424.43457	-0.2182936	4483.7592773
1209.4500732	4410.7929688	-0.2341046	4483.0761719
1209.6	4397.1513672	-0.2499156	4482.3930664
1209.75	4383.5209961	-0.2657138	4481.710449
1209.9	4369.8789063	-0.2815248	4481.0273438
1210.0500488	4356.2373047	-0.2973358	4480.3442383
1210.2	4355.9052734	-0.3127448	4479.6606445
1210.3500977	4356.352539	-0.32813	4478.977539
1210.5	4356.7993164	-0.3435032	4478.2949219
1210.6500244	4357.2460938	-0.3588886	4477.6118164
1210.8	4357.693359	-0.374274	4476.928711
1210.9500732	4358.1401367	-0.389659	4476.2456055
1211.1	4358.2993164	-0.4047452	4475.5625
1211.25	4354.8603516	-0.4160727	4474.8813477
1211.4	4351.4179688	-0.427409	4474.199707
1211.5500488	4347.9760742	-0.4387462	4473.5175781
1211.7	4344.534668	-0.450083	4472.8359375
1211.8500977	4341.0922852	-0.46142	4472.1538086
1212	4337.65332	-0.4727473	4471.4726563
1212.1500244	4334.15625	-0.4823261	4470.793457
1212.3	4330.4980469	-0.4867379	4470.1225586
1212.4500732	4326.840332	-0.49115	4469.45166
1212.6	4323.1821289	-0.4955616	4468.7807617
1212.75	4319.5263672	-0.5	4468.1098633
1212.9	4315.8681641	-0.5043816	4467.4394531
1213.0500488	4312.209961	-0.5087935	4466.7685547
1213.2	4307.9511719	-0.5079747	4466.0976563
1213.3500977	4302.7602539	-0.4990219	4465.4282227
1213.5	4297.57373	-0.4900763	4464.758789
1213.6500244	4292.383301	-0.4811234	4464.0893555
1213.8	4287.1923828	-0.472171	4463.4199219
1213.9500732	4282.0014648	-0.4632178	4462.7504883
1214.1	4276.8110352	-0.4542649	4462.0805664
1214.25	4276.7758789	-0.4347441	4461.4135742
1214.4	4280.3901367	-0.4077147	4460.7490234
1214.5500488	4284.0048828	-0.3806852	4460.0839844
1214.7	4287.619141	-0.3536558	4459.418457
1214.8500977	4291.234375	-0.3266264	4458.753418
1215	4294.8457031	-0.2996189	4458.0883789
1215.1500244	4298.459961	-0.27259	4457.4238281
1215.3	4302.1245117	-0.2325353	4456.7607422
1215.4500732	4305.800293	-0.189304	4456.0986328
1215.6	4309.4765625	-0.1460727	4455.4370117
1215.75	4313.150391	-0.1028766	4454.775391
1215.9	4316.8261719	-0.0596453	4454.1132813
1216.0500488	4320.50293	-0.016414	4453.4511719
1216.2	4323.352051	0.027362	4452.7905273
1216.3500977	4313.9936523	0.079286	4452.1513672
1216.5	4304.644043	0.1311678	4451.5131836
1216.6500244	4295.2856445	0.1830918	4450.8740234
1216.8	4285.9277344	0.2350158	4450.2348633
1216.9500732	4276.5698242	0.28694	4449.5961914
1217.1	4267.2119141	0.3388639	4448.9570313
1217.25	4258.69873	0.3914	4448.3164063
1217.4	4254.675293	0.4474885	4447.6635742
1217.5500488	4250.6508789	0.5035774	4447.0107422
1217.7	4246.6264648	0.5596662	4446.3588867
1217.8500977	4242.602051	0.6157551	4445.7060547
1218	4238.5810547	0.6717983	4445.054199
1218.1500244	4234.556641	0.7278871	4444.4013672
1218.3	4234.73877	0.78	4443.7548828
1218.4500732	4239.67334	0.8276132	4443.1147461
1218.6	4244.60791	0.8752286	4442.4741211
1218.75	4249.5385742	0.9228052	4441.8344727
1218.9	4254.4731445	0.970421	4441.1938477
1219.0500488	4259.4082031	1.018036	4440.553711
1219.2	4264.3427734	1.0656513	4439.9130859
1219.3500977	4279.19873	1.0983627	4439.2827148
1219.5	4297.5771484	1.1257159	4438.6567383
1219.6500244	4315.9697266	1.1530914	4438.0297852
1219.8	4334.362793	1.180467	4437.40332
1219.9500732	4352.755859	1.2078426	4436.7768555
1220.1	4371.1494141	1.2352182	4436.1499023
1220.25	4389.5273438	1.2625713	4435.5234375
1220.4	4395.4179688	1.26344	4434.90625
1220.5500488	4400.5078125	1.262611	4434.2890625
1220.7	4405.5976563	1.2617812	4433.6723633
1220.8500977	4410.6875	1.2609518	4433.0556641
1221	4415.772949	1.2601228	4432.4394531
1221.1500244	4420.862793	1.2592933	4431.8222656
1221.3	4425.6259766	1.2548426	4431.2089844
1221.4500732	4428.0024414	1.2239419	4430.616211
1221.6	4430.378418	1.1930413	4430.0239258
1221.75	4432.75293	1.1621658	4429.4321289
1221.9	4435.128418	1.131265	4428.8393555
1222.0500488	4437.5048828	1.1003644	4428.246582
1222.2	4439.880859	1.0694637	4427.6542969
1222.3500977	4445.3754883	1.0355181	4427.0615234
1222.5	4474.9101563	0.9781229	4426.4697266
1222.6500244	4504.4692383	0.9206811	4425.8769531
1222.8	4534.02832	0.863239	4425.28418
1222.9500732	4563.5869141	0.8057976	4424.6914063
1223.1	4593.1455078	0.7483557	4424.0991211
1223.25	4622.6806641	0.690961	4423.5068359
1223.4	4646.0742188	0.630631	4422.92041
1223.5500488	4645.324707	0.5589331	4422.3598633
1223.7	4644.5756836	0.4872357	4421.7993164
1223.8500977	4643.82666	0.4155383	4421.2392578
1224	4643.0771484	0.343899	4420.678711
1224.1500244	4642.328125	0.2722018	4420.1181641
1224.3	4641.5786133	0.2005043	4419.5571289
1224.4500732	4640.82959	0.1288069	4418.996582
1224.6	4620.206543	0.05199	4418.449707
1224.75	4599.6010742	-0.024764	4417.9023438
1224.9	4578.9780273	-0.101581	4417.355957
1225.0500488	4558.3554688	-0.1783974	4416.8085938
1225.2	4537.73291	-0.255214	4416.26123
1225.3500977	4517.1098633	-0.332031	4415.7143555
1225.5	4496.5039063	-0.4087849	4415.16748
1225.6500244	4476.2919922	-0.48266	4414.6040039
1225.8	4456.23877	-0.5553961	4414.0336914
1225.9500732	4436.1860352	-0.6281323	4413.4638672
1226.1	4416.1323242	-0.7008684	4412.8935547
1226.25	4396.0952148	-0.7735454	4412.3242188
1226.4	4376.0419922	-0.8462816	4411.7539063
1226.5500488	4355.9892578	-0.9190178	4411.1835938
1226.7	4340.269043	-0.9738547	4410.616211
1226.8500977	4325.3813477	-1.0252333	4410.0493164
1227	4310.505859	-1.07657	4409.48291
1227.1500244	4295.6181641	-1.1279488	4408.9160156
1227.3	4280.7304688	-1.1793274	4408.349609
1227.4500732	4265.8427734	-1.230706	4407.7822266
1227.6	4251.168457	-1.2815323	4407.215332
1227.75	4246.79248	-1.305739	4406.6557617
1227.9	4242.4125977	-1.3299659	4406.0961914
1228.0500488	4238.0327148	-1.3541927	4405.5361328
1228.2	4233.652832	-1.378419	4404.9755859
1228.3500977	4229.272949	-1.4026462	4404.4155273
1228.5	4224.8964844	-1.4268531	4403.8564453
1228.6500244	4221.1342773	-1.4448987	4403.29541
1228.8	4219.5131836	-1.4415015	4402.73291
1228.9500732	4217.8925781	-1.4381043	4402.1699219
1229.1	4216.2719727	-1.434707	4401.6074219
1229.25	4214.6518555	-1.4313126	4401.0449219
1229.4	4213.0307617	-1.4279153	4400.4824219
1229.5500488	4211.409668	-1.4245182	4399.9199219
1229.7	4211.25293	-1.4064285	4399.3647461
1229.8500977	4212.2241211	-1.3769748	4398.8144531
1230	4213.1953125	-1.347545	4398.265625
1230.1500244	4214.1660156	-1.3180914	4397.715332
1230.3	4215.1376953	-1.2886376	4397.1660156
1230.4500732	4216.109375	-1.259184	4396.616211
1230.6	4217.0805664	-1.22973	4396.065918
1230.75	4204.2026367	-1.1847413	4395.5263672
1230.9	4189.0410156	-1.137162	4394.9882813
1231.0500488	4173.8798828	-1.0895826	4394.4501953
1231.2	4158.71875	-1.0420034	4393.9116211
1231.3500977	4143.5571289	-0.994424	4393.3735352
1231.5	4128.4082031	-0.9468834	4392.8359375
1231.6500244	4113.6040039	-0.8979536	4392.296875
1231.8	4101.3896484	-0.8392352	4391.7519531
1231.9500732	4089.1748047	-0.7805166	4391.20752
1232.1	4076.960449	-0.7217982	4390.6625977
1232.25	4064.755859	-0.6631274	4390.1186523
1232.4	4052.5415039	-0.6044089	4389.57373
1232.5500488	4040.3269043	-0.54569	4389.0292969
1232.7	4039.1972656	-0.4828378	4388.4863281
1232.8500977	4046.279541	-0.4169228	4387.9453125
1233	4053.355957	-0.3510614	4387.4042969
1233.1500244	4060.4382324	-0.2851464	4386.86377
1233.3	4067.5205078	-0.2192314	4386.3222656
1233.4500732	4074.6027832	-0.1533163	4385.78125
1233.6	4081.8210449	-0.087379	4385.2421875
1233.75	4090.289551	-0.02129	4384.71875
1233.9	4098.7646484	0.0448523	4384.1953125
1234.0500488	4107.2397461	0.110995	4383.671875
1234.2	4115.715332	0.1771376	4383.1484375
1234.3500977	4124.19043	0.24328	4382.6254883
1234.5	4132.6586914	0.309369	4382.1015625
1234.6500244	4139.8081055	0.3731239	4381.5844727
1234.8	4145.7290039	0.4346668	4381.0732422
1234.9500732	4151.6499023	0.49621	4380.5615234
1235.1	4157.570801	0.5577527	4380.050293
1235.25	4163.4873047	0.6192455	4379.5390625
1235.4	4169.4077148	0.6807885	4379.02832
1235.5500488	4175.3291016	0.7423314	4378.5166016
1235.7	4175.0322266	0.7947088	4378.0161133
1235.8500977	4174.09375	0.84614	4377.51709
1236	4173.1567383	0.897529	4377.0185547
1236.1500244	4172.2182617	0.94896	4376.519043
1236.3	4171.2802734	1	4376.02002
1236.4500732	4170.3422852	1.0518227	4375.5209961
1236.6	4169.9848633	1.0990328	4375.0239258
1236.75	4171.3291016	1.133809	4374.537109
1236.9	4172.67334	1.1686139	4374.04834
1237.0500488	4174.0185547	1.2034186	4373.5605469
1237.2	4175.36377	1.2382234	4373.0722656
1237.3500977	4176.7080078	1.2730281	4372.5844727
1237.5	4178.0517578	1.3078043	4372.09668
1237.6500244	4185.0488281	1.3299342	4371.6113281
1237.8	4196.150391	1.34286	4371.12793
1237.9500732	4207.2519531	1.3557866	4370.6445313
1238.1	4218.3535156	1.3687128	4370.1611328
1238.25	4229.446289	1.3816285	4369.6777344
1238.4	4240.5473633	1.3945547	4369.1943359
1238.5500488	4251.6484375	1.407481	4368.7109375
1238.7	4253.9760742	1.3963249	4368.2475586
1238.8500977	4256	1.3843377	4367.784668
1239	4258.022949	1.37236	4367.3227539
1239.1500244	4260.046875	1.360373	4366.8598633
1239.3	4262.0717773	1.3483858	4366.397461
1239.4500732	4264.0961914	1.3363986	4365.934082
1239.6	4267.2426758	1.3199414	4365.4731445
1239.75	4275.1303711	1.2845057	4365.0185547
1239.9	4283.0234375	1.2490412	4364.5644531
1240.0500488	4290.91748	1.2135767	4364.109375
1240.2	4298.8115234	1.1781121	4363.6547852
1240.3500977	4306.7055664	1.1426476	4363.199707
1240.5	4314.5927734	1.1072119	4362.7456055
1240.6500244	4335.8120117	1.0635724	4362.2949219
1240.8	4374.72168	1.009079	4361.8481445
1240.9500732	4413.6313477	0.954586	4361.4018555
1241.1	4452.5415039	0.9	4360.9560547
1241.25	4491.4199219	0.8456441	4360.5102539
1241.4	4530.32959	0.791151	4360.0634766
1241.5500488	4569.2392578	0.7366578	4359.6171875
1241.7	4577.6401367	0.679709	4359.1982422
1241.8500977	4571.5361328	0.621594	4358.7929688
1242	4565.4375	0.5635258	4358.3876953
1242.1500244	4559.3339844	0.50541	4357.9814453
1242.3	4553.22998	0.4472949	4357.5761719
1242.4500732	4547.1264648	0.389179	4357.17041
1242.6	4541.022949	0.3310639	4356.7651367
1242.75	4524.5214844	0.2732011	4356.35791
1242.9	4492.2182617	0.215605	4355.9472656
1243.0500488	4459.9155273	0.1580089	4355.537109
1243.2	4427.612793	0.1004127	4355.1264648
1243.3500977	4395.30957	0.0428166	4354.7163086
1243.5	4363.0332031	-0.0147326	4354.3061523
1243.6500244	4330.7304688	-0.0723287	4353.8959961
1243.8	4307.6660156	-0.12747	4353.4819336
1243.9500732	4302.2060547	-0.1779324	4353.0615234
1244.1	4296.746582	-0.2283952	4352.640625
1244.25	4291.2910156	-0.2788169	4352.2202148
1244.4	4285.8310547	-0.32928	4351.7988281
1244.5500488	4280.3710938	-0.3797425	4351.3789063
1244.7	4274.9111328	-0.4302053	4350.9580078
1244.8500977	4271.456543	-0.4715518	4350.5444336
1245	4269.3061523	-0.5069471	4350.1357422
1245.1500244	4267.1547852	-0.5423712	4349.7265625
1245.3	4265.00293	-0.5777952	4349.3178711
1245.4500732	4262.8510742	-0.613219	4348.90918
1245.6	4260.6992188	-0.6486434	4348.5004883
1245.75	4258.5493164	-0.6840387	4348.0917969
1245.9	4259.72168	-0.7066746	4347.684082
1246.0500488	4261.6757813	-0.7263029	4347.2768555
1246.2	4263.6298828	-0.7459312	4346.8701172
1246.3500977	4265.5834961	-0.76556	4346.462891
1246.5	4267.5361328	-0.7851719	4346.0556641
1246.6500244	4269.4902344	-0.8048	4345.6484375
1246.8	4271.287109	-0.8227457	4345.2436523
1246.9500732	4272.0073242	-0.8291161	4344.8540039
1247.1	4272.727051	-0.8354864	4344.4648438
1247.25	4273.4467773	-0.8418515	4344.0756836
1247.4	4274.1665039	-0.8482218	4343.6860352
1247.5500488	4274.8867188	-0.8545922	4343.2963867
1247.7	4275.6069336	-0.8609625	4342.9072266
1247.8500977	4277.847168	-0.864679	4342.5175781
1248	4283.8842773	-0.8617613	4342.1293945
1248.1500244	4289.92627	-0.858841	4341.7402344
1248.3	4295.9672852	-0.85592	4341.3510742
1248.4500732	4302.0092773	-0.853	4340.9624023
1248.6	4308.05127	-0.85008	4340.57373
1248.75	4314.087891	-0.8471615	4340.18457
1248.9	4319.616211	-0.839881	4339.8046875
1249.0500488	4324.7631836	-0.829359	4339.431641
1249.2	4329.90918	-0.8188376	4339.0576172
1249.3500977	4335.0561523	-0.808316	4338.684082
1249.5	4340.1982422	-0.7978029	4338.3110352
1249.6500244	4345.3447266	-0.7872813	4337.9375
1249.8	4350.491211	-0.77676	4337.5639648
1249.9500732	4346.3271484	-0.7605516	4337.196289
1250.1	4338.7314453	-0.7422388	4336.8310547
1250.25	4331.1411133	-0.723941	4336.465332
1250.4	4323.54541	-0.7056282	4336.1
1250.5500488	4315.9492188	-0.6873154	4335.7348633
1250.7	4308.3535156	-0.6690027	4335.3696289
1250.8500977	4300.7573242	-0.65069	4335.0039063
1251	4289.3491211	-0.6222753	4334.64502
1251.1500244	4277.4360352	-0.5925242	4334.287109
1251.3	4265.5234375	-0.5627731	4333.928711
1251.4500732	4253.6098633	-0.5330219	4333.570801
1251.6	4241.6967773	-0.503271	4333.2119141
1251.75	4229.7939453	-0.4735439	4332.8544922
1251.9	4217.6196289	-0.4430225	4332.4960938
1252.0500488	4200.1889648	-0.3969472	4332.1347656
1252.2	4182.7568359	-0.350872	4331.7739258
1252.3500977	4165.3251953	-0.3047967	4331.4130859
1252.5	4147.9077148	-0.2587589	4331.0522461
1252.6500244	4130.4760742	-0.2126837	4330.690918
1252.8	4113.0449219	-0.1666084	4330.3300781
1252.9500732	4094.3059082	-0.1155024	4329.972168
1253.1	4073.6677246	-0.0570614	4329.6176758
1253.25	4053.0463867	0.0013319	4329.2636719
1253.4	4032.4084473	0.0597728	4328.909668
1253.5500488	4011.7705078	0.1182138	4328.5551758
1253.7	3991.1325684	0.1766547	4328.2006836
1253.8500977	3970.4943848	0.2350956	4327.84668
1254	3972.0622559	0.29893	4327.4868164
1254.1500244	3979.6542969	0.3642942	4327.1264648
1254.3	3987.246582	0.429658	4326.7646484
1254.4500732	3994.838623	0.4950218	4326.4038086
1254.6	4002.4309082	0.5603856	4326.0429688
1254.75	4010.0168457	0.6256963	4325.681641
1254.9	4025.4082031	0.687555	4325.3271484
1255.0500488	4051.1540527	0.74476	4324.9804688
1255.2	4076.8996582	0.8019658	4324.6342773
1255.3500977	4102.6455078	0.8591712	4324.2875977
1255.5	4128.3706055	0.91633	4323.9423828
1255.6500244	4154.116211	0.9735352	4323.5952148
1255.8	4179.8618164	1.030741	4323.2490234
1255.9500732	4189.7944336	1.06496	4322.9194336
1256.1	4198.82959	1.0978746	4322.5913086
1256.25	4207.8574219	1.1307627	4322.2626953
1256.4	4216.89209	1.1636775	4321.9350586
1256.5500488	4225.9272461	1.1965922	4321.6064453
1256.7	4234.9624023	1.2295072	4321.277832
1256.8500977	4240.34375	1.2537344	4320.9526367
1257	4235.0380859	1.2525382	4320.6352539
1257.1500244	4229.727539	1.2513411	4320.3178711
1257.3	4224.4179688	1.250144	4320
1257.4500732	4219.10791	1.2489469	4319.6835938
1257.6	4213.7978516	1.24775	4319.3657227
1257.75	4208.491699	1.2465538	4319.0488281
1257.9	4212.554199	1.2262031	4318.72998
1258.0500488	4226.8334961	1.1849722	4318.409668
1258.2	4241.1123047	1.1437414	4318.0888672
1258.3500977	4255.39209	1.10251	4317.7680664
1258.5	4269.6601563	1.061313	4317.4477539
1258.6500244	4283.9394531	1.0200822	4317.1274414
1258.8	4298.2192383	0.9788514	4316.806641
1258.9500732	4310.1821289	0.9097812	4316.5048828
1259.1	4321.9243164	0.8380561	4316.2050781
1259.25	4333.65625	0.766389	4315.9057617
1259.4	4345.3984375	0.6946642	4315.605957
1259.5500488	4357.1401367	0.622939	4315.3056641
1259.7	4368.8823242	0.551214	4315.005859
1259.8500977	4381.1464844	0.4787843	4314.7060547
1260	4404.980957	0.39048	4314.4125977
1260.1500244	4428.8344727	0.3021035	4314.1181641
1260.3	4452.6879883	0.2137272	4313.8242188
1260.4500732	4476.5429688	0.125351	4313.5292969
1260.6	4500.3964844	0.0369744	4313.23584
1260.75	4524.230957	-0.05133	4312.9414063
1260.9	4544.7231445	-0.1384716	4312.6508789
1261.0500488	4551.2167969	-0.2204719	4312.375
1261.2	4557.710449	-0.3024721	4312.0986328
1261.3500977	4564.20459	-0.3844724	4311.8227539
1261.5	4570.6928711	-0.4664059	4311.5473633
1261.6500244	4577.1870117	-0.5484061	4311.2714844
1261.8	4583.6806641	-0.6304064	4310.9956055
1261.9500732	4587.8125	-0.7114433	4310.7197266
1262.1	4542.4624023	-0.7723024	4310.4477539
